datetime,Rio_Grande_NR_Alameda,Rio_Grande_at_Alameda_Bridge_at_Alameda,Rio Grande Albuquerque,Rio Grande at Isleta Lakes NR Isleta
1/26/2019 22:15,3.05,12.76,3.13,5.12
1/26/2019 22:30,3.05,12.76,3.12,5.12
1/26/2019 22:45,3.04,12.75,3.12,5.11
1/26/2019 23:00,3.05,12.76,3.12,5.11
1/26/2019 23:15,3.08,12.75,3.12,5.11
1/26/2019 23:30,3.1,12.75,3.13,5.11
1/26/2019 23:45,3.12,12.75,3.13,5.11
1/27/2019 0:00,3.13,12.74,3.13,5.11
1/27/2019 0:15,3.14,12.74,3.13,5.11
1/27/2019 0:30,3.12,12.74,3.13,5.1
1/27/2019 0:45,3.09,12.75,3.13,5.1
1/27/2019 1:00,3.07,12.77,3.13,5.1
1/27/2019 1:15,3.06,12.76,3.13,5.1
1/27/2019 1:30,3.04,12.77,3.14,5.09
1/27/2019 1:45,3.04,12.77,3.14,5.1
1/27/2019 2:00,3.04,12.76,3.14,5.1
1/27/2019 2:15,3.03,12.76,3.14,5.1
1/27/2019 2:30,3.03,12.78,3.13,5.1
1/27/2019 2:45,3.03,12.78,3.13,5.09
1/27/2019 3:00,3.03,12.8,3.13,5.09
1/27/2019 3:15,3.03,12.8,3.14,5.09
1/27/2019 3:30,3.03,12.79,3.15,5.09
1/27/2019 3:45,3.02,12.79,3.15,5.09
1/27/2019 4:00,3.02,12.79,3.16,5.09
1/27/2019 4:15,3.02,12.8,3.16,5.09
1/27/2019 4:30,3.02,12.8,3.17,5.09
1/27/2019 4:45,3.03,12.8,3.16,5.1
1/27/2019 5:00,3.03,12.8,3.16,5.09
1/27/2019 5:15,3.02,12.79,3.15,5.09
1/27/2019 5:30,3.02,12.8,3.16,5.09
1/27/2019 5:45,3.02,12.79,3.15,5.09
1/27/2019 6:00,3.02,12.79,3.14,5.09
1/27/2019 6:15,3.02,12.79,3.13,5.09
1/27/2019 6:30,3.02,12.79,3.13,5.09
1/27/2019 6:45,3.02,12.79,3.12,5.09
1/27/2019 7:00,3.02,12.8,3.11,5.08
1/27/2019 7:15,3.03,12.8,3.12,5.08
1/27/2019 7:30,3.03,12.79,3.13,5.08
1/27/2019 7:45,3.04,12.8,3.13,5.08
1/27/2019 8:00,3.03,12.79,3.13,5.09
1/27/2019 8:15,3.04,12.81,3.12,5.09
1/27/2019 8:30,3.05,12.8,3.11,5.08
1/27/2019 8:45,3.05,12.79,3.12,5.09
1/27/2019 9:00,3.05,12.79,3.12,5.09
1/27/2019 9:15,3.05,12.79,3.12,5.09
1/27/2019 9:30,3.06,12.81,3.12,5.08
1/27/2019 9:45,3.05,12.77,3.11,5.08
1/27/2019 10:00,3.06,12.8,3.11,5.09
1/27/2019 10:15,3.06,12.77,3.11,5.09
1/27/2019 10:30,3.06,12.78,3.11,5.09
1/27/2019 10:45,3.05,12.81,3.1,5.09
1/27/2019 11:00,3.05,12.81,3.1,5.09
1/27/2019 11:15,3.05,12.81,3.1,5.09
1/27/2019 11:30,3.05,12.81,3.1,5.09
1/27/2019 11:45,3.05,12.75,3.11,5.09
1/27/2019 12:00,3.05,12.76,3.11,5.09
1/27/2019 12:15,3.06,12.75,3.1,5.09
1/27/2019 12:30,3.06,12.76,3.11,5.08
1/27/2019 12:45,3.06,12.76,3.11,5.08
1/27/2019 13:00,3.05,12.76,3.12,5.08
1/27/2019 13:15,3.05,12.76,3.13,5.07
1/27/2019 13:30,3.05,12.76,3.14,5.07
1/27/2019 13:45,3.06,12.76,3.13,5.07
1/27/2019 14:00,3.06,12.76,3.12,5.07
1/27/2019 14:15,3.06,12.77,3.13,5.07
1/27/2019 14:30,3.06,12.77,3.13,5.07
1/27/2019 14:45,3.06,12.77,3.13,5.07
1/27/2019 15:00,3.06,12.76,3.12,5.07
1/27/2019 15:15,3.06,12.75,3.12,5.07
1/27/2019 15:30,3.06,12.76,3.13,5.07
1/27/2019 15:45,3.06,12.76,3.14,5.08
1/27/2019 16:00,3.06,12.75,3.14,5.08
1/27/2019 16:15,3.06,12.75,3.14,5.08
1/27/2019 16:30,3.05,12.76,3.12,5.09
1/27/2019 16:45,3.05,12.76,3.11,5.09
1/27/2019 17:00,3.05,12.76,3.11,5.09
1/27/2019 17:15,3.05,12.75,3.12,5.09
1/27/2019 17:30,3.05,12.75,3.13,5.09
1/27/2019 17:45,3.06,12.75,3.13,5.1
1/27/2019 18:00,3.06,12.75,3.12,5.1
1/27/2019 18:15,3.06,12.73,3.13,5.11
1/27/2019 18:30,3.06,12.73,3.13,5.1
1/27/2019 18:45,3.06,12.75,3.13,5.11
1/27/2019 19:00,3.05,12.74,3.12,5.11
1/27/2019 19:15,3.05,12.74,3.11,5.11
1/27/2019 19:30,3.06,12.74,3.12,5.12
1/27/2019 19:45,3.05,12.75,3.13,5.12
1/27/2019 20:00,3.06,12.75,3.13,5.12
1/27/2019 20:15,3.06,12.75,3.12,5.12
1/27/2019 20:30,3.06,12.75,3.12,5.12
1/27/2019 20:45,3.06,12.75,3.11,5.12
1/27/2019 21:00,3.06,12.75,3.12,5.12
1/27/2019 21:15,3.06,12.76,3.12,5.12
1/27/2019 21:30,3.06,12.76,3.12,5.12
1/27/2019 21:45,3.06,12.76,3.13,5.13
1/27/2019 22:00,3.06,12.76,3.13,5.12
1/27/2019 22:15,3.06,12.76,3.13,5.12
1/27/2019 22:30,3.06,12.76,3.12,5.12
1/27/2019 22:45,3.06,12.75,3.12,5.12
1/27/2019 23:00,3.06,12.75,3.12,5.12
1/27/2019 23:15,3.08,12.75,3.11,5.12
1/27/2019 23:30,3.11,12.75,3.12,5.12
1/27/2019 23:45,3.13,12.75,3.13,5.11
1/28/2019 0:00,3.14,12.75,3.13,5.1
1/28/2019 0:15,3.15,12.75,3.13,5.1
1/28/2019 0:30,3.13,12.75,3.13,5.1
1/28/2019 0:45,3.11,12.76,3.13,5.1
1/28/2019 1:00,3.09,12.76,3.13,5.1
1/28/2019 1:15,3.07,12.76,3.14,5.1
1/28/2019 1:30,3.07,12.76,3.13,5.1
1/28/2019 1:45,3.06,12.76,3.13,5.11
1/28/2019 2:00,3.05,12.76,3.14,5.09
1/28/2019 2:15,3.04,12.76,3.13,5.1
1/28/2019 2:30,3.04,12.77,3.14,5.1
1/28/2019 2:45,3.04,12.77,3.13,5.1
1/28/2019 3:00,3.04,12.77,3.14,5.1
1/28/2019 3:15,3.04,12.77,3.14,5.1
1/28/2019 3:30,3.05,12.76,3.14,5.11
1/28/2019 3:45,3.05,12.76,3.15,5.11
1/28/2019 4:00,3.05,12.77,3.15,5.1
1/28/2019 4:15,3.05,12.79,3.16,5.1
1/28/2019 4:30,3.05,12.79,3.17,5.1
1/28/2019 4:45,3.05,12.79,3.16,5.1
1/28/2019 5:00,3.05,12.79,3.15,5.1
1/28/2019 5:15,3.04,12.79,3.14,5.1
1/28/2019 5:30,3.04,12.79,3.15,5.1
1/28/2019 5:45,3.04,12.79,3.14,5.1
1/28/2019 6:00,3.04,12.79,3.15,5.09
1/28/2019 6:15,3.04,12.78,3.15,5.09
1/28/2019 6:30,3.04,12.79,3.14,5.09
1/28/2019 6:45,3.04,12.78,3.12,5.09
1/28/2019 7:00,3.05,12.77,3.13,5.09
1/28/2019 7:15,3.05,12.78,3.13,5.09
1/28/2019 7:30,3.06,12.78,3.13,5.09
1/28/2019 7:45,3.06,12.77,3.14,5.09
1/28/2019 8:00,3.07,12.76,3.13,5.09
1/28/2019 8:15,3.07,12.76,3.12,5.09
1/28/2019 8:30,3.07,12.76,3.13,5.09
1/28/2019 8:45,3.07,12.76,3.12,5.09
1/28/2019 9:00,3.07,12.76,3.12,5.09
1/28/2019 9:15,3.06,12.76,3.13,5.09
1/28/2019 9:30,3.06,12.76,3.11,5.09
1/28/2019 9:45,3.06,12.76,3.12,5.09
1/28/2019 10:00,3.07,12.75,3.1,5.09
1/28/2019 10:15,3.07,12.75,3.12,5.09
1/28/2019 10:30,3.06,12.76,3.11,5.09
1/28/2019 10:45,3.07,12.75,3.11,5.09
1/28/2019 11:00,3.06,12.75,3.12,5.09
1/28/2019 11:15,3.06,12.75,3.13,5.1
1/28/2019 11:30,3.06,12.75,3.13,5.1
1/28/2019 11:45,3.06,12.76,3.13,5.09
1/28/2019 12:00,3.05,12.76,3.14,5.09
1/28/2019 12:15,3.06,12.76,3.13,5.09
1/28/2019 12:30,3.06,12.75,3.12,5.09
1/28/2019 12:45,3.06,12.76,3.13,5.09
1/28/2019 13:00,3.07,12.76,3.12,5.1
1/28/2019 13:15,3.06,12.76,3.12,5.09
1/28/2019 13:30,3.07,12.76,3.12,5.09
1/28/2019 13:45,3.06,12.75,3.13,5.09
1/28/2019 14:00,3.05,12.74,3.13,5.09
1/28/2019 14:15,3.05,12.74,3.14,5.1
1/28/2019 14:30,3.05,12.74,3.14,5.1
1/28/2019 14:45,3.06,12.75,3.14,5.1
1/28/2019 15:00,3.05,12.75,3.12,5.1
1/28/2019 15:15,3.06,12.76,3.13,5.1
1/28/2019 15:30,3.06,12.75,3.09,5.1
1/28/2019 15:45,3.06,12.76,3.1,5.1
1/28/2019 16:00,3.06,12.74,3.11,5.1
1/28/2019 16:15,3.06,12.73,3.1,5.1
1/28/2019 16:30,3.06,12.74,3.12,5.1
1/28/2019 16:45,3.06,12.74,3.11,5.1
1/28/2019 17:00,3.06,12.73,3.12,5.1
1/28/2019 17:15,3.06,12.74,3.12,5.1
1/28/2019 17:30,3.06,12.74,3.11,5.09
1/28/2019 17:45,3.06,12.75,3.12,5.1
1/28/2019 18:00,3.06,12.75,3.13,5.09
1/28/2019 18:15,3.06,12.75,3.12,5.09
1/28/2019 18:30,3.06,12.74,3.11,5.09
1/28/2019 18:45,3.06,12.74,3.11,5.09
1/28/2019 19:00,3.06,12.75,3.11,5.09
1/28/2019 19:15,3.05,12.76,3.12,5.09
1/28/2019 19:30,3.05,12.75,3.12,5.08
1/28/2019 19:45,3.05,12.75,3.11,5.08
1/28/2019 20:00,3.05,12.75,3.12,5.08
1/28/2019 20:15,3.05,12.75,3.13,5.08
1/28/2019 20:30,3.05,12.74,3.12,5.08
1/28/2019 20:45,3.05,12.74,3.11,5.08
1/28/2019 21:00,3.05,12.73,3.11,5.08
1/28/2019 21:15,3.05,12.74,3.11,5.08
1/28/2019 21:30,3.05,12.75,3.12,5.07
1/28/2019 21:45,3.05,12.75,3.11,5.08
1/28/2019 22:00,3.06,12.76,3.12,5.07
1/28/2019 22:15,3.06,12.76,3.13,5.08
1/28/2019 22:30,3.07,12.76,3.14,5.08
1/28/2019 22:45,3.07,12.76,3.13,5.08
1/28/2019 23:00,3.08,12.76,3.13,5.07
1/28/2019 23:15,3.11,12.75,3.13,5.08
1/28/2019 23:30,3.14,12.76,3.13,5.08
1/28/2019 23:45,3.16,12.76,3.13,5.07
1/29/2019 0:00,3.17,12.76,3.12,5.08
1/29/2019 0:15,3.17,12.75,3.12,5.08
1/29/2019 0:30,3.15,12.76,3.12,5.08
1/29/2019 0:45,3.12,12.76,3.12,5.08
1/29/2019 1:00,3.09,12.77,3.13,5.09
1/29/2019 1:15,3.08,12.77,3.12,5.09
1/29/2019 1:30,3.06,12.77,3.12,5.09
1/29/2019 1:45,3.06,12.78,3.11,5.09
1/29/2019 2:00,3.06,12.78,3.1,5.09
1/29/2019 2:15,3.06,12.79,3.11,5.09
1/29/2019 2:30,3.05,12.8,3.11,5.09
1/29/2019 2:45,3.05,12.81,3.12,5.1
1/29/2019 3:00,3.06,12.81,3.12,5.1
1/29/2019 3:15,3.05,12.8,3.13,5.1
1/29/2019 3:30,3.05,12.8,3.15,5.1
1/29/2019 3:45,3.04,12.79,3.16,5.1
1/29/2019 4:00,3.04,12.78,3.16,5.1
1/29/2019 4:15,3.05,12.78,3.16,5.09
1/29/2019 4:30,3.05,12.78,3.15,5.1
1/29/2019 4:45,3.06,12.77,3.16,5.1
1/29/2019 5:00,3.06,12.78,3.16,5.1
1/29/2019 5:15,3.06,12.78,3.16,5.1
1/29/2019 5:30,3.06,12.79,3.16,5.1
1/29/2019 5:45,3.06,12.79,3.15,5.1
1/29/2019 6:00,3.05,12.79,3.14,5.1
1/29/2019 6:15,3.05,12.8,3.15,5.1
1/29/2019 6:30,3.05,12.8,3.14,5.1
1/29/2019 6:45,3.05,12.79,3.13,5.1
1/29/2019 7:00,3.05,12.78,3.12,5.1
1/29/2019 7:15,3.05,12.79,3.12,5.1
1/29/2019 7:30,3.06,12.78,3.11,5.1
1/29/2019 7:45,3.06,12.78,3.11,5.1
1/29/2019 8:00,3.06,12.78,3.11,5.1
1/29/2019 8:15,3.04,12.78,3.13,5.1
1/29/2019 8:30,3.04,12.78,3.13,5.1
1/29/2019 8:45,3.05,12.78,3.13,5.1
1/29/2019 9:00,3.05,12.8,3.12,5.1
1/29/2019 9:15,3.05,12.79,3.13,5.1
1/29/2019 9:30,3.05,12.79,3.12,5.1
1/29/2019 9:45,3.06,12.78,3.11,5.1
1/29/2019 10:00,3.05,12.79,3.12,5.1
1/29/2019 10:15,3.04,12.78,3.12,5.1
1/29/2019 10:30,3.04,12.78,3.13,5.09
1/29/2019 10:45,3.05,12.79,3.12,5.09
1/29/2019 11:00,3.06,12.8,3.11,5.09
1/29/2019 11:15,3.06,12.79,3.12,5.09
1/29/2019 11:30,3.05,12.77,3.12,5.09
1/29/2019 11:45,3.05,12.76,3.11,5.09
1/29/2019 12:00,3.05,12.78,3.11,5.09
1/29/2019 12:15,3.03,12.76,3.12,5.09
1/29/2019 12:30,3.03,12.75,3.12,5.09
1/29/2019 12:45,3.04,12.74,3.11,5.09
1/29/2019 13:00,3.05,12.75,3.11,5.09
1/29/2019 13:15,3.06,12.75,3.11,5.09
1/29/2019 13:30,3.06,12.75,3.11,5.09
1/29/2019 13:45,3.04,12.75,3.11,5.09
1/29/2019 14:00,3.06,12.75,3.11,5.09
1/29/2019 14:15,3.07,12.75,3.12,5.09
1/29/2019 14:30,3.06,12.76,3.11,5.09
1/29/2019 14:45,3.05,12.77,3.11,5.09
1/29/2019 15:00,3.05,12.75,3.1,5.09
1/29/2019 15:15,3.05,12.75,3.12,5.09
1/29/2019 15:30,3.05,12.75,3.13,5.09
1/29/2019 15:45,3.05,12.76,3.13,5.09
1/29/2019 16:00,3.05,12.75,3.13,5.09
1/29/2019 16:15,3.06,12.74,3.13,5.09
1/29/2019 16:30,3.06,12.73,3.13,5.09
1/29/2019 16:45,3.05,12.74,3.12,5.09
1/29/2019 17:00,3.04,12.73,3.12,5.09
1/29/2019 17:15,3.05,12.73,3.1,5.09
1/29/2019 17:30,3.06,12.74,3.1,5.09
1/29/2019 17:45,3.05,12.75,3.1,5.08
1/29/2019 18:00,3.05,12.75,3.11,5.09
1/29/2019 18:15,3.05,12.76,3.11,5.09
1/29/2019 18:30,3.06,12.75,3.12,5.09
1/29/2019 18:45,3.06,12.76,3.12,5.09
1/29/2019 19:00,3.06,12.76,3.12,5.09
1/29/2019 19:15,3.06,12.76,3.12,5.09
1/29/2019 19:30,3.05,12.76,3.12,5.09
1/29/2019 19:45,3.05,12.76,3.12,5.09
1/29/2019 20:00,3.05,12.76,3.12,5.09
1/29/2019 20:15,3.05,12.76,3.1,5.09
1/29/2019 20:30,3.06,12.76,3.11,5.09
1/29/2019 20:45,3.04,12.76,3.11,5.09
1/29/2019 21:00,3.04,12.76,3.1,5.09
1/29/2019 21:15,3.05,12.76,3.1,5.09
1/29/2019 21:30,3.05,12.76,3.12,5.09
1/29/2019 21:45,3.06,12.76,3.11,5.09
1/29/2019 22:00,3.06,12.76,3.12,5.09
1/29/2019 22:15,3.06,12.77,3.12,5.09
1/29/2019 22:30,3.07,12.77,3.12,5.09
1/29/2019 22:45,3.07,12.77,3.11,5.09
1/29/2019 23:00,3.07,12.77,3.11,5.09
1/29/2019 23:15,3.05,12.78,3.1,5.09
1/29/2019 23:30,3.05,12.78,3.11,5.09
1/29/2019 23:45,3.07,12.78,3.11,5.09
1/30/2019 0:00,3.12,12.77,3.11,5.09
1/30/2019 0:15,3.13,12.77,3.12,5.09
1/30/2019 0:30,3.14,12.79,3.11,5.09
1/30/2019 0:45,3.12,12.78,3.11,5.09
1/30/2019 1:00,3.1,12.79,3.11,5.09
1/30/2019 1:15,3.07,12.79,3.11,5.1
1/30/2019 1:30,3.03,12.79,3.11,5.09
1/30/2019 1:45,3.03,12.79,3.11,5.09
1/30/2019 2:00,3.03,12.79,3.12,5.09
1/30/2019 2:15,3.02,12.8,3.13,5.09
1/30/2019 2:30,3.03,12.8,3.13,5.09
1/30/2019 2:45,3.03,12.8,3.13,5.09
1/30/2019 3:00,3.03,12.8,3.13,5.09
1/30/2019 3:15,3.04,12.81,3.14,5.09
1/30/2019 3:30,3.04,12.8,3.14,5.09
1/30/2019 3:45,3.04,12.79,3.15,5.09
1/30/2019 4:00,3.04,12.79,3.14,5.09
1/30/2019 4:15,3.03,12.8,3.15,5.09
1/30/2019 4:30,3.02,12.79,3.15,5.09
1/30/2019 4:45,3.02,12.79,3.15,5.09
1/30/2019 5:00,3.04,12.77,3.13,5.09
1/30/2019 5:15,3.04,12.78,3.14,5.09
1/30/2019 5:30,3.04,12.77,3.14,5.09
1/30/2019 5:45,3.05,12.77,3.13,5.09
1/30/2019 6:00,3.05,12.78,3.13,5.09
1/30/2019 6:15,3.04,12.78,3.13,5.09
1/30/2019 6:30,3.06,12.79,3.14,5.09
1/30/2019 6:45,3.05,12.78,3.14,5.09
1/30/2019 7:00,3.06,12.77,3.14,5.09
1/30/2019 7:15,3.05,12.77,3.12,5.09
1/30/2019 7:30,3.05,12.78,3.12,5.09
1/30/2019 7:45,3.03,12.78,3.11,5.09
1/30/2019 8:00,3.04,12.78,3.11,5.09
1/30/2019 8:15,3.04,12.78,3.12,5.09
1/30/2019 8:30,3.02,12.78,3.11,5.09
1/30/2019 8:45,3.01,12.77,3.12,5.09
1/30/2019 9:00,3.01,12.76,3.13,5.09
1/30/2019 9:15,3.02,12.77,3.13,5.09
1/30/2019 9:30,3.01,12.78,3.13,5.09
1/30/2019 9:45,3.01,12.77,3.12,5.09
1/30/2019 10:00,3.01,12.78,3.13,5.09
1/30/2019 10:15,3.02,12.77,3.13,5.08
1/30/2019 10:30,3.02,12.77,3.12,5.09
1/30/2019 10:45,3.02,12.77,3.12,5.08
1/30/2019 11:00,3.01,12.76,3.13,5.08
1/30/2019 11:15,3.01,12.76,3.13,5.08
1/30/2019 11:30,3,12.76,3.13,5.08
1/30/2019 11:45,3,12.76,3.13,5.08
1/30/2019 12:00,3,12.74,3.13,5.08
1/30/2019 12:15,3,12.74,3.13,5.08
1/30/2019 12:30,3.01,12.74,3.13,5.08
1/30/2019 12:45,3.01,12.75,3.13,5.08
1/30/2019 13:00,3.02,12.75,3.12,5.08
1/30/2019 13:15,3.02,12.75,3.11,5.08
1/30/2019 13:30,3.01,12.74,3.1,5.08
1/30/2019 13:45,3.01,12.75,3.1,5.08
1/30/2019 14:00,3.02,12.75,3.11,5.08
1/30/2019 14:15,3.03,12.75,3.12,5.08
1/30/2019 14:30,3.04,12.75,3.11,5.08
1/30/2019 14:45,3.05,12.75,3.11,5.09
1/30/2019 15:00,3.04,12.75,3.11,5.08
1/30/2019 15:15,3.04,12.75,3.1,5.08
1/30/2019 15:30,3.03,12.74,3.1,5.09
1/30/2019 15:45,3.04,12.73,3.1,5.09
1/30/2019 16:00,3.04,12.74,3.1,5.09
1/30/2019 16:15,3.03,12.75,3.11,5.09
1/30/2019 16:30,3.04,12.75,3.11,5.09
1/30/2019 16:45,3.04,12.75,3.11,5.09
1/30/2019 17:00,3.04,12.75,3.1,5.09
1/30/2019 17:15,3.03,12.75,3.1,5.09
1/30/2019 17:30,3.04,12.75,3.1,5.09
1/30/2019 17:45,3.04,12.76,3.1,5.08
1/30/2019 18:00,3.04,12.76,3.1,5.09
1/30/2019 18:15,3.02,12.76,3.1,5.08
1/30/2019 18:30,3.02,12.76,3.11,5.08
1/30/2019 18:45,3.02,12.76,3.12,5.07
1/30/2019 19:00,3.03,12.77,3.11,5.07
1/30/2019 19:15,3.05,12.75,3.12,5.07
1/30/2019 19:30,3.06,12.74,3.12,5.07
1/30/2019 19:45,3.06,12.75,3.11,5.07
1/30/2019 20:00,3.07,12.75,3.1,5.06
1/30/2019 20:15,3.07,12.74,3.1,5.06
1/30/2019 20:30,3.06,12.73,3.11,5.06
1/30/2019 20:45,3.05,12.74,3.12,5.06
1/30/2019 21:00,3.07,12.76,3.12,5.06
1/30/2019 21:15,3.07,12.76,3.11,5.06
1/30/2019 21:30,3.08,12.77,3.12,5.06
1/30/2019 21:45,3.08,12.77,3.12,5.06
1/30/2019 22:00,3.08,12.76,3.12,5.06
1/30/2019 22:15,3.08,12.76,3.12,5.06
1/30/2019 22:30,3.08,12.76,3.12,5.06
1/30/2019 22:45,3.08,12.76,3.13,5.06
1/30/2019 23:00,3.07,12.77,3.13,5.06
1/30/2019 23:15,3.06,12.77,3.13,5.06
1/30/2019 23:30,3.05,12.77,3.14,5.06
1/30/2019 23:45,3.08,12.77,3.15,5.06
1/31/2019 0:00,3.1,12.77,3.16,5.06
1/31/2019 0:15,3.12,12.77,3.16,5.07
1/31/2019 0:30,3.12,12.77,3.15,5.07
1/31/2019 0:45,3.09,12.77,3.16,5.07
1/31/2019 1:00,3.06,12.77,3.15,5.07
1/31/2019 1:15,3.04,12.77,3.16,5.07
1/31/2019 1:30,3.02,12.76,3.16,5.08
1/31/2019 1:45,3.02,12.75,3.17,5.09
1/31/2019 2:00,3.02,12.76,3.16,5.09
1/31/2019 2:15,3.02,12.77,3.16,5.09
1/31/2019 2:30,3.01,12.78,3.16,5.09
1/31/2019 2:45,3.01,12.79,3.16,5.08
1/31/2019 3:00,3,12.79,3.16,5.09
1/31/2019 3:15,3,12.78,3.16,5.09
1/31/2019 3:30,2.99,12.78,3.16,5.09
1/31/2019 3:45,3.01,12.77,3.16,5.09
1/31/2019 4:00,3.01,12.76,3.17,5.09
1/31/2019 4:15,3.02,12.75,3.17,5.1
1/31/2019 4:30,3.02,12.74,3.18,5.1
1/31/2019 4:45,3,12.75,3.17,5.1
1/31/2019 5:00,2.99,12.75,3.17,5.1
1/31/2019 5:15,2.99,12.74,3.15,5.1
1/31/2019 5:30,3,12.74,3.15,5.1
1/31/2019 5:45,3.01,12.74,3.15,5.1
1/31/2019 6:00,3.01,12.74,3.15,5.1
1/31/2019 6:15,3.01,12.73,3.16,5.1
1/31/2019 6:30,3.02,12.73,3.15,5.1
1/31/2019 6:45,3.02,12.73,3.15,5.1
1/31/2019 7:00,3.02,12.73,3.15,5.09
1/31/2019 7:15,3.02,12.72,3.14,5.09
1/31/2019 7:30,3.01,12.71,3.14,5.09
1/31/2019 7:45,2.99,12.7,3.14,5.08
1/31/2019 8:00,3,12.69,3.14,5.08
1/31/2019 8:15,3.01,12.7,3.14,5.08
1/31/2019 8:30,3.02,12.7,3.13,5.08
1/31/2019 8:45,3.02,12.7,3.14,5.08
1/31/2019 9:00,3.03,12.7,3.15,5.07
1/31/2019 9:15,3.02,12.69,3.14,5.07
1/31/2019 9:30,3.02,12.69,3.14,5.07
1/31/2019 9:45,3.02,12.7,3.14,5.07
1/31/2019 10:00,3.02,12.7,3.14,5.07
1/31/2019 10:15,3.02,12.7,3.14,5.07
1/31/2019 10:30,3.02,12.69,3.14,5.07
1/31/2019 10:45,3.01,12.68,3.14,5.07
1/31/2019 11:00,2.98,12.68,3.15,5.07
1/31/2019 11:15,3,12.68,3.14,5.07
1/31/2019 11:30,3.02,12.68,3.14,5.07
1/31/2019 11:45,3.02,12.69,3.13,5.07
1/31/2019 12:00,3.03,12.68,3.14,5.07
1/31/2019 12:15,3.02,12.68,3.14,5.07
1/31/2019 12:30,3.02,12.68,3.15,5.07
1/31/2019 12:45,3,12.68,3.14,5.07
1/31/2019 13:00,3.03,12.68,3.15,5.07
1/31/2019 13:15,3.02,12.67,3.15,5.07
1/31/2019 13:30,3.03,12.68,3.15,5.07
1/31/2019 13:45,3.02,12.68,3.15,5.07
1/31/2019 14:00,3,12.68,3.15,5.07
1/31/2019 14:15,2.99,12.69,3.15,5.07
1/31/2019 14:30,3,12.7,3.15,5.08
1/31/2019 14:45,3.01,12.69,3.15,5.08
1/31/2019 15:00,3.01,12.67,3.15,5.08
1/31/2019 15:15,3.02,12.66,3.15,5.08
1/31/2019 15:30,3.02,12.67,3.14,5.08
1/31/2019 15:45,3.03,12.67,3.15,5.08
1/31/2019 16:00,3.02,12.68,3.16,5.08
1/31/2019 16:15,3.02,12.68,3.16,5.08
1/31/2019 16:30,3.02,12.69,3.16,5.08
1/31/2019 16:45,3.01,12.68,3.15,5.08
1/31/2019 17:00,3,12.67,3.15,5.08
1/31/2019 17:15,2.99,12.67,3.15,5.08
1/31/2019 17:30,2.98,12.67,3.16,5.08
1/31/2019 17:45,2.98,12.68,3.15,5.08
1/31/2019 18:00,2.99,12.69,3.15,5.08
1/31/2019 18:15,2.99,12.69,3.15,5.08
1/31/2019 18:30,3.01,12.69,3.14,5.07
1/31/2019 18:45,3.01,12.68,3.14,5.07
1/31/2019 19:00,3,12.69,3.14,5.07
1/31/2019 19:15,3,12.69,3.13,5.07
1/31/2019 19:30,3.01,12.7,3.13,5.06
1/31/2019 19:45,3.01,12.7,3.14,5.06
1/31/2019 20:00,3.01,12.67,3.13,5.06
1/31/2019 20:15,3.01,12.69,3.13,5.06
1/31/2019 20:30,3.01,12.69,3.13,5.06
1/31/2019 20:45,3.01,12.68,3.13,5.06
1/31/2019 21:00,3.01,12.68,3.14,5.05
1/31/2019 21:15,3.02,12.69,3.14,5.05
1/31/2019 21:30,3.02,12.7,3.14,5.05
1/31/2019 21:45,3.01,12.69,3.15,5.05
1/31/2019 22:00,3.01,12.7,3.14,5.05
1/31/2019 22:15,2.98,12.7,3.14,5.05
1/31/2019 22:30,2.98,12.7,3.15,5.05
1/31/2019 22:45,2.98,12.71,3.15,5.05
1/31/2019 23:00,2.99,12.7,3.15,5.05
1/31/2019 23:15,3.01,12.7,3.15,5.05
1/31/2019 23:30,3.04,12.7,3.15,5.06
1/31/2019 23:45,3.08,12.7,3.15,5.06
2/1/2019 0:00,3.11,12.71,3.15,5.06
2/1/2019 0:15,3.12,12.71,3.15,5.06
2/1/2019 0:30,3.1,12.71,3.14,5.06
2/1/2019 0:45,3.08,12.7,3.14,5.06
2/1/2019 1:00,3.07,12.7,3.14,5.06
2/1/2019 1:15,3.06,12.7,3.14,5.06
2/1/2019 1:30,3.04,12.7,3.13,5.06
2/1/2019 1:45,3.02,12.71,3.12,5.06
2/1/2019 2:00,3.01,12.72,3.13,5.06
2/1/2019 2:15,3.02,12.72,3.14,5.07
2/1/2019 2:30,3.02,12.72,3.13,5.06
2/1/2019 2:45,3.03,12.71,3.14,5.07
2/1/2019 3:00,3.03,12.71,3.15,5.07
2/1/2019 3:15,3.03,12.72,3.15,5.06
2/1/2019 3:30,3.03,12.72,3.16,5.07
2/1/2019 3:45,3,12.72,3.16,5.07
2/1/2019 4:00,2.99,12.71,3.17,5.07
2/1/2019 4:15,3,12.72,3.18,5.07
2/1/2019 4:30,3,12.72,3.18,5.07
2/1/2019 4:45,3,12.72,3.18,5.07
2/1/2019 5:00,2.99,12.72,3.18,5.08
2/1/2019 5:15,2.97,12.72,3.17,5.08
2/1/2019 5:30,2.99,12.72,3.17,5.08
2/1/2019 5:45,2.97,12.7,3.17,5.08
2/1/2019 6:00,2.96,12.7,3.16,5.08
2/1/2019 6:15,2.95,12.71,3.17,5.08
2/1/2019 6:30,2.93,12.68,3.16,5.09
2/1/2019 6:45,2.93,12.7,3.17,5.09
2/1/2019 7:00,2.94,12.7,3.17,5.09
